Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Massachusetts,US,6/13/2020 3:33,42.2302,-71.5301,105059,7538,,97521,25,1524.250334,693359,10726,7.175015943,84000025,USA,10059.61115,10.20950133
Michigan,US,6/13/2020 3:33,43.3266,-84.5361,65672,5990,42041,17641,26,657.584263,786287,,9.121086612,84000026,USA,7873.21777,
Minnesota,US,6/13/2020 3:33,45.6945,-93.9002,29795,1305,25028,3462,27,528.3146134,395202,3557,4.379929518,84000027,USA,7007.584892,11.93824467
Mississippi,US,6/13/2020 3:33,32.7416,-89.6787,19091,881,13356,4854,28,641.4665395,214493,2643,4.61473993,84000028,USA,7207.065238,13.84421979
Missouri,US,6/13/2020 3:33,38.4561,-92.2884,15997,881,,15116,29,260.6466422,265135,,5.507282615,84000029,USA,4319.969212,
Montana,US,6/13/2020 3:33,46.9219,-110.4544,573,18,489,66,30,53.6126305,57022,77,3.141361257,84000030,USA,5335.252036,13.43804538
Nebraska,US,6/13/2020 3:33,41.1254,-98.2681,16522,215,9229,7078,31,854.1114387,130773,1029,1.301295243,84000031,USA,6760.36286,6.228059557
Nevada,US,6/13/2020 3:33,38.3135,-117.0554,10704,461,604,9639,32,347.5148661,199447,,4.306801196,84000032,USA,6475.223982,
New Hampshire,US,6/13/2020 3:33,43.4525,-71.5639,5251,315,3665,1271,33,386.1850055,91917,504,5.998857361,84000033,USA,6760.03945,9.598171777
New Jersey,US,6/13/2020 3:33,40.2989,-74.521,166164,12489,28509,125166,34,1870.754848,1055396,18607,7.516068462,84000034,USA,11882.15969,11.19797309
New Mexico,US,6/13/2020 3:33,34.8405,-106.2485,9526,420,3983,5123,35,454.3050482,255284,1625,4.408985933,84000035,USA,12174.76485,17.05857653
New York,US,6/13/2020 3:33,42.1657,-74.9481,381714,30758,68399,282557,36,1962.1806,2801400,89995,8.057865313,84000036,USA,14400.44833,23.57655208
North Carolina,US,6/13/2020 3:33,35.6301,-79.8064,41417,1121,23653,16643,37,394.8957693,595697,,2.706618055,84000037,USA,5679.750467,
North Dakota,US,6/13/2020 3:33,47.5289,-99.784,3016,74,2573,369,38,395.7683233,84164,197,2.453580902,84000038,USA,11044.24574,6.531830239
Northern Mariana Islands,US,6/13/2020 3:33,15.0979,145.6739,30,2,19,9,69,54.40301755,7762,,6.666666667,580,MNP,14075.87408,
Ohio,US,6/13/2020 3:33,40.3888,-82.7649,40424,2510,,37914,39,345.8264537,523718,6814,6.209182664,84000039,USA,4480.396267,16.85632298
Oklahoma,US,6/13/2020 3:33,35.5653,-96.9289,7849,360,6391,1098,40,198.3587951,246214,1103,4.586571538,84000040,USA,6222.284672,14.05274557
Oregon,US,6/13/2020 3:33,44.572,-122.0709,5377,173,2370,2834,41,127.4854264,166189,875,3.217407476,84000041,USA,3940.24094,16.27301469
Pennsylvania,US,6/13/2020 3:33,40.5908,-77.2098,82481,6162,56939,19380,42,644.282697,566384,,7.47081146,84000042,USA,4424.187523,
Puerto Rico,US,6/13/2020 3:33,18.2208,-66.5901,5536,146,,5390,72,188.7224689,5536,,2.637283237,630,PRI,188.7224689,
Rhode Island,US,6/13/2020 3:33,41.6809,-71.5118,15947,833,1435,13679,44,1505.341428,191518,1853,5.223553019,84000044,USA,18078.6342,11.61974039
South Carolina,US,6/13/2020 3:33,33.8569,-80.945,17170,593,8682,7895,45,333.4813315,236059,1988,3.453698311,84000045,USA,4584.814771,11.5783343
South Dakota,US,6/13/2020 3:33,44.2998,-99.4388,5742,74,4755,913,46,649.0636505,63005,525,1.288749565,84000046,USA,7121.953205,9.143155695
Tennessee,US,6/13/2020 3:33,35.7478,-86.6923,29118,466,19425,9227,47,426.3766013,590173,2049,1.600384642,84000047,USA,8641.938249,7.036884401
Texas,US,6/13/2020 3:33,31.0545,-97.5635,84927,1956,55258,27713,48,292.8933251,1226957,,2.303154474,84000048,USA,4231.487224,
Utah,US,6/13/2020 3:33,40.15,-111.8624,13577,139,7935,5503,49,423.4927594,258786,988,1.023790233,84000049,USA,8072.033383,7.277012595
Vermont,US,6/13/2020 3:33,44.0459,-72.7107,1119,55,907,157,50,179.3300843,48634,,4.91510277,84000050,USA,7794.047651,
Virgin Islands,US,6/13/2020 3:33,18.3358,-64.8963,72,6,64,2,78,67.12160197,2293,,8.333333333,850,VIR,2137.636574,
Virginia,US,6/13/2020 3:33,37.7693,-78.17,53211,1534,7002,44675,51,623.4067313,450530,8028,2.882862566,84000051,USA,5278.296493,15.08710605
Washington,US,6/13/2020 3:33,47.4009,-121.4905,25171,1204,,23967,53,330.5496216,425212,3772,4.783282349,84000053,USA,5583.952394,14.98549919
West Virginia,US,6/13/2020 3:33,38.4912,-80.9545,2249,88,1553,608,54,125.4919379,124039,,3.912850156,84000054,USA,6921.251438,
Wisconsin,US,6/13/2020 3:33,44.2685,-89.6165,22246,689,15783,5774,55,382.0738887,399608,3003,3.097186011,84000055,USA,6863.246539,13.49905601
Wyoming,US,6/13/2020 3:33,42.756,-107.3025,1027,18,814,195,56,177.4486444,31900,92,1.752677702,84000056,USA,5511.793337,8.958130477
