Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,5/27/2020 2:32,32.3182,-86.9023,15650,580,7951,7119,1,319.1802879,193759,1671,3.706070288,84000001,USA,3951.696703,10.67731629
Alaska,US,5/27/2020 2:32,61.3707,-152.4044,410,10,362,38,2,56.04576615,44964,,2.43902439,84000002,USA,6146.443486,
American Samoa,US,5/27/2020 2:32,-14.271,-170.132,0,0,,0,60,0,124,,,16,ASM,222.8572456,
Arizona,US,5/27/2020 2:32,33.7298,-111.4312,16864,810,4297,11757,4,231.6891837,190731,1988,4.80313093,84000004,USA,2620.393127,11.78842505
Arkansas,US,5/27/2020 2:32,34.9697,-92.3731,6180,119,4332,1729,5,204.7846712,111773,617,1.925566343,84000005,USA,3703.785932,9.98381877
California,US,5/27/2020 2:32,36.1162,-119.6816,99387,3819,,95568,6,251.5348225,1696396,,3.842554861,84000006,USA,4293.344872,
Colorado,US,5/27/2020 2:32,39.0598,-105.3111,24552,1352,3702,19498,8,426.3435587,156011,4128,5.5066797,84000008,USA,2709.118807,16.81329423
Connecticut,US,5/27/2020 2:32,41.5978,-72.7554,41303,3769,7127,30407,9,1158.476162,225362,12538,9.12524514,84000009,USA,6321.005855,30.35614846
Delaware,US,5/27/2020 2:32,39.3185,-75.5071,9066,335,4802,3929,10,931.0264089,54914,,3.695124642,84000010,USA,5639.354094,
Diamond Princess,US,5/27/2020 2:32,,,49,0,,49,88888,,,,0,84088888,USA,,
District of Columbia,US,5/27/2020 2:32,38.8974,-77.0268,8334,440,1080,6814,11,1180.873087,42055,,5.279577634,84000011,USA,5958.917405,
Florida,US,5/27/2020 2:32,27.7663,-81.6868,52255,2259,,49996,12,243.2984443,923224,9740,4.323031289,84000012,USA,4298.51618,18.63936465
Georgia,US,5/27/2020 2:32,33.0406,-83.6431,43983,1896,,42087,13,414.2530631,514945,7547,4.310756429,84000013,USA,4849.999854,17.1589023
Grand Princess,US,5/27/2020 2:32,,,103,3,,100,99999,,,,2.912621359,84099999,USA,,
Guam,US,5/27/2020 2:32,13.4443,144.7937,167,5,139,23,66,101.6872781,5684,,2.994011976,316,GUM,3461.020892,
Hawaii,US,5/27/2020 2:32,21.0943,-157.4983,643,17,592,34,15,45.41370971,50371,84,2.643856921,84000015,USA,3557.595602,13.06376361
Idaho,US,5/27/2020 2:32,44.2405,-114.4788,2626,79,1755,792,16,146.9448509,41406,225,3.008377761,84000016,USA,2316.983434,8.568164509
Illinois,US,5/27/2020 2:32,40.3495,-88.9861,113195,4923,,108272,17,893.2812419,786794,,4.349132029,84000017,USA,6209.005004,
Indiana,US,5/27/2020 2:32,39.8494,-86.2583,32078,2004,,30074,18,476.4847965,230749,5285,6.247272274,84000018,USA,3427.532586,16.47546605
Iowa,US,5/27/2020 2:32,42.0115,-93.2105,17703,477,9791,7435,19,561.0969012,135004,,2.694458566,84000019,USA,4278.954191,
Kansas,US,5/27/2020 2:32,38.5266,-96.7265,9199,210,493,8496,20,315.7572442,81399,800,2.282856832,84000020,USA,2794.03456,8.696597456
