Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Idaho,US,7/2/2020 4:33,44.2405,-114.4788,6370,92,4233,2045,16,356.4503809,91040,330,1.444270016,84000016,USA,5094.386606,5.180533752
Illinois,US,7/2/2020 4:33,40.3495,-88.9861,144013,6951,,137062,17,1136.482278,1637108,,4.826647594,84000017,USA,12919.27972,
Indiana,US,7/2/2020 4:33,39.8494,-86.2583,45952,2650,35025,8277,18,682.5684072,489716,7095,5.766887187,84000018,USA,7274.213747,15.44002437
Iowa,US,7/2/2020 4:33,42.0115,-93.2105,29514,717,23607,5190,19,935.4467571,309790,,2.42935556,84000019,USA,9818.799583,
Kansas,US,7/2/2020 4:33,38.5266,-96.7265,14830,277,834,13719,20,509.0422797,183173,1152,1.867835469,84000020,USA,6287.44447,7.768037761
Kentucky,US,7/2/2020 4:33,37.6681,-84.6701,15842,572,4052,11218,21,354.5917528,377090,2635,3.61065522,84000021,USA,8440.411821,16.63300088
Louisiana,US,7/2/2020 4:33,31.1695,-91.8678,60178,3238,43026,13914,22,1294.486269,752088,,5.380703912,84000022,USA,16178.13136,
Maine,US,7/2/2020 4:33,44.6939,-69.3819,3294,105,2671,518,23,245.0506319,97241,351,3.187613843,84000023,USA,7234.052367,10.6557377
Maryland,US,7/2/2020 4:33,39.0639,-76.8021,67918,3205,5001,59712,24,1123.413743,542604,10902,4.718925763,84000024,USA,8975.069802,16.05170941
Massachusetts,US,7/2/2020 4:33,42.2302,-71.5301,108882,8053,,100829,25,1579.716396,858435,11352,7.39608016,84000025,USA,12454.61917,10.42596572
Michigan,US,7/2/2020 4:33,43.3266,-84.5361,71089,6198,51099,13792,26,711.8255523,1061859,,8.718648455,84000026,USA,10632.56438,
Minnesota,US,7/2/2020 4:33,45.6945,-93.9002,36716,1482,31947,3287,27,651.0353867,617107,4081,4.036387406,84000027,USA,10942.32744,11.11504521
Mississippi,US,7/2/2020 4:33,32.7416,-89.6787,27900,1082,19388,7430,28,937.4530643,293752,3177,3.878136201,84000028,USA,9870.204751,11.38709677
Missouri,US,7/2/2020 4:33,38.4561,-92.2884,21035,1018,,20017,29,342.7331449,389740,,4.839553126,84000029,USA,6350.217062,
Montana,US,7/2/2020 4:33,46.9219,-110.4544,1016,22,658,336,30,95.06183698,93330,105,2.165354331,84000030,USA,8732.4028,10.33464567
Nebraska,US,7/2/2020 4:33,41.1254,-98.2681,19310,276,13737,5297,31,998.2382207,180608,1330,1.429311238,84000031,USA,9336.60324,6.887622993
Nevada,US,7/2/2020 4:33,38.3135,-117.0554,19101,511,714,17876,32,620.1309284,284096,,2.675252605,84000032,USA,9223.428943,
New Hampshire,US,7/2/2020 4:33,43.4525,-71.5639,5802,373,4463,966,33,426.7083226,119169,565,6.428817649,84000033,USA,8764.288882,9.738021372
New Jersey,US,7/2/2020 4:33,40.2989,-74.521,171928,15078,30300,126550,34,1935.648753,1442937,20054,8.769950212,84000034,USA,16245.2841,11.66418501
New Mexico,US,7/2/2020 4:33,34.8405,-106.2485,12276,500,5393,6383,35,585.4554663,344181,1902,4.072987944,84000035,USA,16414.35711,15.49364614
New York,US,7/2/2020 4:33,42.1657,-74.9481,394079,32043,70590,291446,36,2025.742228,3971648,89995,8.131110767,84000036,USA,20416.04619,22.83679161
North Carolina,US,7/2/2020 4:33,35.6301,-79.8064,66751,1398,45538,19815,37,636.4460849,942238,,2.094350646,84000037,USA,8983.890671,
North Dakota,US,7/2/2020 4:33,47.5289,-99.784,3615,80,3210,325,38,474.3708517,107226,234,2.213001383,84000038,USA,14070.5087,6.473029046
Northern Mariana Islands,US,7/2/2020 4:33,15.0979,145.6739,30,2,19,9,69,54.40301755,8217,,6.666666667,580,MNP,14900.98651,
Ohio,US,7/2/2020 4:33,40.3888,-82.7649,52865,2876,,49989,39,452.2589421,792005,7911,5.440272392,84000039,USA,6775.585802,14.9645323
Oklahoma,US,7/2/2020 4:33,35.5653,-96.9289,14119,389,10605,3125,40,356.8133302,346313,1553,2.755152631,84000040,USA,8751.972152,10.99936256
Oregon,US,7/2/2020 4:33,44.572,-122.0709,8931,208,2722,6001,41,211.7486225,243360,1055,2.328966521,84000041,USA,5769.918798,11.81278692
Pennsylvania,US,7/2/2020 4:33,40.5908,-77.2098,91775,6684,68048,17043,42,716.8807909,776804,,7.283029147,84000042,USA,6067.838365,
Puerto Rico,US,7/2/2020 4:33,18.2208,-66.5901,7537,153,,7384,72,256.9366416,7537,,2.029985405,630,PRI,256.9366416,
Rhode Island,US,7/2/2020 4:33,41.6809,-71.5118,16853,956,1638,14259,44,1590.864682,244215,2007,5.672580549,84000044,USA,23053.04802,11.90885896
South Carolina,US,7/2/2020 4:33,33.8569,-80.945,37919,766,15471,21682,45,736.4751664,389872,2854,2.020095467,84000045,USA,7572.220947,7.526569794
South Dakota,US,7/2/2020 4:33,44.2998,-99.4388,6826,93,5933,800,46,771.5967395,80943,674,1.362437738,84000046,USA,9149.627144,9.874011134
Tennessee,US,7/2/2020 4:33,35.7478,-86.6923,45315,609,28283,16423,47,663.5502332,817886,2715,1.343925852,84000047,USA,11976.35322,5.991393578
Texas,US,7/2/2020 4:33,31.0545,-97.5635,172368,2503,87556,82309,48,594.4568472,1921948,,1.452125685,84000048,USA,6628.348351,
Utah,US,7/2/2020 4:33,40.15,-111.8624,22716,173,12707,9836,49,708.5557577,343358,1476,0.761577743,84000049,USA,10709.99682,6.497622821
Vermont,US,7/2/2020 4:33,44.0459,-72.7107,1210,56,961,193,50,193.9136748,66292,,4.628099174,84000050,USA,10623.90523,
Virgin Islands,US,7/2/2020 4:33,18.3358,-64.8963,90,6,73,11,78,83.90200246,2966,,6.666666667,850,VIR,2765.037103,
Virginia,US,7/2/2020 4:33,37.7693,-78.17,63203,1786,8131,53286,51,740.4704975,658633,9023,2.82581523,84000051,USA,7716.379051,14.27622107
Washington,US,7/2/2020 4:33,47.4009,-121.4905,33435,1339,,32096,53,439.0737992,557275,4361,4.004785405,84000053,USA,7318.224957,13.04321818
West Virginia,US,7/2/2020 4:33,38.4912,-80.9545,2979,93,2284,602,54,166.2252036,173352,,3.121852971,84000054,USA,9672.867237,
Wisconsin,US,7/2/2020 4:33,44.2685,-89.6165,29199,786,23089,5324,55,501.4913007,583832,3482,2.691873009,84000055,USA,10027.28412,11.92506593
Wyoming,US,7/2/2020 4:33,42.756,-107.3025,1514,20,1119,375,56,261.5942042,33699,117,1.321003963,84000056,USA,5822.630836,7.727873184
