Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Iowa,US,6/2/2020 2:33,42.0115,-93.2105,19699,555,11440,7704,19,624.3601568,159081,,2.817401899,84000019,USA,5042.075136,
Kansas,US,6/2/2020 2:33,38.5266,-96.7265,9920,217,547,9156,20,340.5056921,95241,842,2.1875,84000020,USA,3269.163571,8.487903226
Kentucky,US,6/2/2020 2:33,37.6681,-84.6701,10046,439,3232,6375,21,224.8597872,216046,2274,4.369898467,84000021,USA,4835.761256,22.63587498
Louisiana,US,6/2/2020 2:33,31.1695,-91.8678,40341,2801,31728,5812,22,867.7734483,387370,,6.943308297,84000022,USA,8332.69876,
Maine,US,6/2/2020 2:33,44.6939,-69.3819,2349,89,1586,674,23,174.7492211,49633,284,3.788846318,84000023,USA,3692.349124,12.09025117
Maryland,US,6/2/2020 2:33,39.0639,-76.8021,53327,2552,3782,46993,24,882.0678567,308730,8886,4.785568286,84000024,USA,5106.621588,16.66322876
Massachusetts,US,6/2/2020 2:33,42.2302,-71.5301,100805,7035,,93770,25,1462.531101,592853,9823,6.978820495,84000025,USA,8601.418092,9.744556322
Michigan,US,6/2/2020 2:33,43.3266,-84.5361,57532,5516,38099,13917,26,576.0771382,568023,,9.58770771,84000026,USA,5687.705351,
Minnesota,US,6/2/2020 2:33,45.6945,-93.9002,25208,1060,19441,4707,27,446.9795192,255592,3086,4.205014281,84000027,USA,4532.068759,12.24214535
Mississippi,US,6/2/2020 2:33,32.7416,-89.6787,15752,739,11203,3810,28,529.274576,176254,2296,4.69146775,84000028,USA,5922.216932,14.57592687
Missouri,US,6/2/2020 2:33,38.4561,-92.2884,13724,776,,12948,29,223.6115845,199708,,5.654328184,84000029,USA,3253.936339,
Montana,US,6/2/2020 2:33,46.9219,-110.4544,519,17,461,41,30,48.56013129,40657,67,3.275529865,84000030,USA,3804.064081,12.90944123
Nebraska,US,6/2/2020 2:33,41.1254,-98.2681,14345,170,,14175,31,741.5705477,103665,,1.18508191,84000031,USA,5359.003892,
Nevada,US,6/2/2020 2:33,38.3135,-117.0554,8702,417,459,7826,32,282.5181582,146783,,4.792001839,84000032,USA,4765.440452,
New Hampshire,US,6/2/2020 2:33,43.4525,-71.5639,4685,245,2948,1492,33,344.5585128,72456,451,5.22945571,84000033,USA,5328.779424,9.626467449
New Jersey,US,6/2/2020 2:33,40.2989,-74.521,160918,11723,26703,122492,34,1811.692837,795600,17222,7.285076871,84000034,USA,8957.250408,10.70234529
New Mexico,US,6/2/2020 2:33,34.8405,-106.2485,7800,362,2853,4585,35,371.9902767,199604,1317,4.641025641,84000035,USA,9519.326564,16.88461538
New York,US,6/2/2020 2:33,42.1657,-74.9481,371711,29917,66110,275684,36,1910.760709,2113777,89703,8.048457,84000036,USA,10865.75872,24.13245774
North Carolina,US,6/2/2020 2:33,35.6301,-79.8064,29592,948,18860,9784,37,282.14877,421908,,3.203568532,84000037,USA,4022.73666,
North Dakota,US,6/2/2020 2:33,47.5289,-99.784,2625,61,2078,486,38,344.460162,73301,169,2.323809524,84000038,USA,9618.771176,6.438095238
Northern Mariana Islands,US,6/2/2020 2:33,15.0979,145.6739,22,2,16,4,69,39.89554621,6334,,9.090909091,580,MNP,11486.29044,
Ohio,US,6/2/2020 2:33,40.3888,-82.7649,35984,2207,,33777,39,307.8423489,398066,6112,6.133281458,84000039,USA,3405.446099,16.98532681
Oklahoma,US,6/2/2020 2:33,35.5653,-96.9289,6573,334,5511,728,40,174.7043382,193273,986,5.062924924,84000040,USA,4884.367361,14.26298279
Oregon,US,6/2/2020 2:33,44.572,-122.0709,4302,154,2164,1984,41,101.9978249,131618,790,3.579730358,84000041,USA,3120.583384,18.36355184
Pennsylvania,US,6/2/2020 2:33,40.5908,-77.2098,76646,5567,48428,22651,42,598.703842,462329,,7.263262271,84000042,USA,3611.384137,
Puerto Rico,US,6/2/2020 2:33,18.2208,-66.5901,3873,136,,3737,72,132.0307301,3873,,3.511489801,630,PRI,132.0307301,
Rhode Island,US,6/2/2020 2:33,41.6809,-71.5118,14991,720,1281,12990,44,1415.098347,156835,1724,4.802881729,84000044,USA,14804.67942,11.50023347
South Carolina,US,6/2/2020 2:33,33.8569,-80.945,12148,500,6459,5189,45,235.942412,204688,1634,4.115903852,84000045,USA,3975.516993,13.45077379
South Dakota,US,6/2/2020 2:33,44.2998,-99.4388,5034,62,3903,1069,46,569.0328138,45661,435,1.23162495,84000046,USA,5161.42378,8.641239571
Tennessee,US,6/2/2020 2:33,35.7478,-86.6923,22566,364,15564,6638,47,330.4352767,448493,1767,1.613046176,84000047,USA,6567.309604,7.830364265
Texas,US,6/2/2020 2:33,31.0545,-97.5635,65593,1683,43338,20572,48,226.2148889,970031,,2.565822573,84000048,USA,3345.409646,
Utah,US,6/2/2020 2:33,40.15,-111.8624,9999,113,6251,3635,49,311.8880534,218112,789,1.130113011,84000049,USA,6803.333044,7.890789079
Vermont,US,6/2/2020 2:33,44.0459,-72.7107,983,55,880,48,50,157.5348283,35326,,5.595116989,84000050,USA,5661.317748,
Virgin Islands,US,6/2/2020 2:33,18.3358,-64.8963,70,6,62,2,78,65.25711303,1811,,8.571428571,850,VIR,1688.294738,
Virginia,US,6/2/2020 2:33,37.7693,-78.17,45398,1392,5899,38107,51,531.8715827,324719,7326,3.066214371,84000051,USA,3804.326368,16.13727477
Washington,US,6/2/2020 2:33,47.4009,-121.4905,21977,1123,,20854,53,288.6054998,360899,3501,5.10988761,84000053,USA,4739.383731,15.93029076
West Virginia,US,6/2/2020 2:33,38.4912,-80.9545,2028,76,1313,639,54,113.1603602,98095,,3.747534517,84000054,USA,5473.602333,
Wisconsin,US,6/2/2020 2:33,44.2685,-89.6165,18543,595,11838,6110,55,318.475057,272138,2603,3.208758022,84000055,USA,4673.955944,14.03764224
Wyoming,US,6/2/2020 2:33,42.756,-107.3025,910,17,667,226,56,157.2329761,25147,86,1.868131868,84000056,USA,4344.986428,9.450549451
