Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Nebraska,US,6/6/2020 2:33,41.1254,-98.2681,15406,187,7598,7621,31,796.4193696,114822,905,1.2138128,84000031,USA,5935.769496,5.874334675
Nevada,US,6/6/2020 2:33,38.3135,-117.0554,9309,436,522,8351,32,302.2249522,166107,,4.683639489,84000032,USA,5392.811273,
New Hampshire,US,6/6/2020 2:33,43.4525,-71.5639,4953,278,3187,1488,33,364.2685835,79765,472,5.612759943,84000033,USA,5866.320122,9.529578034
New Jersey,US,6/6/2020 2:33,40.2989,-74.521,163336,12049,27433,123854,34,1838.915853,918891,17880,7.376818338,84000034,USA,10345.32024,10.94676005
New Mexico,US,6/6/2020 2:33,34.8405,-106.2485,8672,387,3115,5170,35,413.576882,217757,1416,4.462638376,84000035,USA,10385.0624,16.32841328
New York,US,6/6/2020 2:33,42.1657,-74.9481,376208,30236,66992,278980,36,1933.877299,2359512,89995,8.037043338,84000036,USA,12128.94647,23.9216072
North Carolina,US,6/6/2020 2:33,35.6301,-79.8064,33295,1015,18860,13420,37,317.4555047,482147,,3.048505782,84000037,USA,4597.093235,
North Dakota,US,6/6/2020 2:33,47.5289,-99.784,2745,71,2242,432,38,360.2069123,76856,180,2.586520947,84000038,USA,10085.26865,6.557377049
Northern Mariana Islands,US,6/6/2020 2:33,15.0979,145.6739,26,16,16,-6,69,47.14928188,6695,,61.53846154,580,MNP,12140.94008,
Ohio,US,6/6/2020 2:33,40.3888,-82.7649,37758,2357,,35401,39,323.0188808,446195,6385,6.24238572,84000039,USA,3817.188663,16.91032364
Oklahoma,US,6/6/2020 2:33,35.5653,-96.9289,7007,345,5781,881,40,177.0798927,216471,1014,4.923647781,84000040,USA,5470.623869,14.47124304
Oregon,US,6/6/2020 2:33,44.572,-122.0709,4570,161,2214,2195,41,108.3519432,143246,819,3.52297593,84000041,USA,3396.27625,17.92122538
Pennsylvania,US,6/6/2020 2:33,40.5908,-77.2098,78815,5898,52069,20848,42,615.6465218,499206,,7.483347079,84000042,USA,3899.440938,
Puerto Rico,US,6/6/2020 2:33,18.2208,-66.5901,4620,141,,4479,72,157.495991,4620,,3.051948052,630,PRI,157.495991,
Rhode Island,US,6/6/2020 2:33,41.6809,-71.5118,15441,772,1336,13333,44,1457.576784,170739,1775,4.999676187,84000044,USA,16117.16875,11.49536947
South Carolina,US,6/6/2020 2:33,33.8569,-80.945,13453,539,7347,5567,45,261.288547,231299,1814,4.006541292,84000045,USA,4492.364501,13.48398127
South Dakota,US,6/6/2020 2:33,44.2998,-99.4388,5277,64,4179,1034,46,596.5010247,53363,467,1.212810309,84000046,USA,6032.041725,8.849725223
Tennessee,US,6/6/2020 2:33,35.7478,-86.6923,25664,408,16925,8331,47,375.7994744,482172,1893,1.589775561,84000047,USA,7060.473199,7.376091022
Texas,US,6/6/2020 2:33,31.0545,-97.5635,72548,1812,47865,22871,48,250.2010544,1061576,,2.497656724,84000048,USA,3661.126903,
Utah,US,6/6/2020 2:33,40.15,-111.8624,11252,120,6788,4344,49,350.9715349,232197,870,1.066477071,84000049,USA,7242.671301,7.731958763
Vermont,US,6/6/2020 2:33,44.0459,-72.7107,1027,55,882,90,50,164.5862347,39117,,5.35540409,84000050,USA,6268.860509,
Virgin Islands,US,6/6/2020 2:33,18.3358,-64.8963,71,6,62,3,78,66.1893575,2051,,8.450704225,850,VIR,1912.033412,
Virginia,US,6/6/2020 2:33,37.7693,-78.17,48532,1454,6392,40686,51,568.5887408,363770,7597,2.995961428,84000051,USA,4261.838091,15.65358938
Washington,US,6/6/2020 2:33,47.4009,-121.4905,22993,1149,,21844,53,301.9477752,383587,3615,4.997173053,84000053,USA,5037.326197,15.72217631
West Virginia,US,6/6/2020 2:33,38.4912,-80.9545,2119,84,1445,590,54,118.2380686,108518,,3.964134025,84000054,USA,6055.195249,
Wisconsin,US,6/6/2020 2:33,44.2685,-89.6165,20249,633,13337,6279,55,347.7755179,323581,2791,3.1260803,84000055,USA,5557.486783,13.78339671
Wyoming,US,6/6/2020 2:33,42.756,-107.3025,933,17,755,161,56,161.2069963,27612,90,1.822079314,84000056,USA,4770.897731,9.646302251
